/media/sunyu/OS1/suanli/collectionunzip/item_placement_9921
obj                 |bestobj             |time                |
9.114               |9.114               |50.082              |INIT
8.552               |8.552               |100.133             |KS2
8.320               |8.320               |150.162             |KS2
8.305               |8.305               |200.237             |lns
8.258               |8.258               |250.273             |lns
8.225               |8.225               |300.311             |lns
8.218               |8.218               |400.393             |lns
8.212               |8.212               |450.437             |lns
8.210               |8.210               |500.484             |lns
8.160               |8.160               |550.524             |lns
8.141               |8.141               |600.565             |lns
8.136               |8.136               |650.611             |lns
8.134               |8.134               |700.657             |lns
8.131               |8.131               |750.710             |lns
8.130               |8.130               |800.746             |lns
8.129               |8.129               |900.908             |random
8.127               |8.127               |950.938             |lns
8.127               |8.127               |1000.385            |random
total time : 1000.3850848674774
