/media/sunyu/OS1/suanli/collectionunzip/neos-4264598-oueme
obj                 |bestobj             |time                |
1207513542.800      |1207513542.800      |69.864              |KS1
7116627.842         |7116627.842         |119.984             |KS2
6717357.214         |6717357.214         |220.241             |lns
6333912.715         |6333912.715         |362.526             |lns2
6054666.135         |6054666.135         |412.948             |lns
6042600.879         |6042600.879         |465.530             |lns
6010248.419         |6010248.419         |570.299             |lns
5973057.251         |5973057.251         |670.636             |lns
total time : 1006.3846504688263
