/media/sunyu/OS1/suanli/collectionunzip/item_placement_9951
obj                 |bestobj             |time                |
22.402              |22.402              |50.016              |INIT
16.745              |16.745              |100.083             |KS2
15.449              |15.449              |150.169             |KS2
15.321              |15.321              |200.269             |lns
15.173              |15.173              |250.328             |lns
14.885              |14.885              |300.378             |lns
14.801              |14.801              |350.418             |lns
14.701              |14.701              |400.504             |lns
14.640              |14.640              |500.558             |lns
14.634              |14.634              |550.566             |lns
total time : 1000.0061712265015
