/media/sunyu/OS1/suanli/collectionunzip/neos-5261882-treska
obj                 |bestobj             |time                |
58762.482           |58762.482           |50.037              |INIT
54840.342           |54840.342           |100.068             |KS2
52532.610           |52532.610           |150.092             |KS2
52532.609           |52532.609           |300.523             |lns2
52532.603           |52532.603           |350.562             |lns
52532.595           |52532.595           |458.048             |lns2
52109.385           |52109.385           |708.865             |lns2
51614.874           |51614.874           |758.899             |lns
total time : 1000.036358833313
