/media/sunyu/OS1/suanli/collectionunzip/item_placement_9936
obj                 |bestobj             |time                |
14.522              |14.522              |50.017              |INIT
13.372              |13.372              |100.094             |KS2
12.924              |12.924              |150.176             |KS2
12.612              |12.612              |200.249             |lns
12.528              |12.528              |250.287             |lns
12.468              |12.468              |300.322             |lns
12.386              |12.386              |350.355             |lns
12.302              |12.302              |450.423             |lns
12.278              |12.278              |500.480             |lns
12.269              |12.269              |550.542             |lns
12.238              |12.238              |600.593             |lns
12.233              |12.233              |650.659             |lns
12.218              |12.218              |700.698             |lns
12.200              |12.200              |750.747             |lns
12.186              |12.186              |867.321             |lns2
12.185              |12.185              |1000.022            |lns2
total time : 1000.1301019191742
