/media/sunyu/OS1/suanli/collectionunzip/item_placement_9972
obj                 |bestobj             |time                |
101.651             |101.651             |50.005              |init
14.765              |14.765              |100.019             |KS2
12.312              |12.312              |150.086             |KS2
11.701              |11.701              |200.215             |lns
11.700              |11.700              |250.249             |lns
11.170              |11.170              |350.298             |lns
10.815              |10.815              |400.314             |lns
10.278              |10.278              |406.512             |lns
10.278              |10.278              |408.734             |random
10.273              |10.273              |410.361             |lns2
total time : 1000.0912652015686
