/media/sunyu/OS1/suanli/collectionunzip/anonymous_68
obj                 |bestobj             |time                |
3720456.763         |3720456.763         |3.529               |KS1
1143275.706         |1143275.706         |53.699              |KS2
497222.184          |497222.184          |103.855             |KS2
342688.431          |342688.431          |154.002             |KS2
290818.258          |290818.258          |204.397             |lns
288947.108          |288947.108          |304.671             |lns
288920.212          |288920.212          |354.798             |lns
280553.488          |280553.488          |455.081             |lns
274537.013          |274537.013          |505.195             |lns
268876.156          |268876.156          |555.308             |lns
254097.543          |254097.543          |605.425             |lns
252879.838          |252879.838          |655.537             |lns
251618.336          |251618.336          |705.652             |lns
251494.190          |251494.190          |755.765             |lns
251128.998          |251128.998          |805.878             |lns
251128.998          |251128.998          |857.858             |random
237447.811          |237447.811          |908.009             |lns
236564.664          |236564.664          |958.160             |lns
234275.366          |234275.366          |997.308             |lns
total time : 997.3087301254272
