/media/sunyu/OS1/suanli/collectionunzip/item_placement_9956
obj                 |bestobj             |time                |
28.617              |28.617              |50.005              |init
14.180              |14.180              |100.103             |KS2
13.452              |13.452              |150.165             |KS2
12.388              |12.388              |250.375             |lns
12.229              |12.229              |300.409             |lns
11.693              |11.693              |450.499             |lns2
11.503              |11.503              |756.468             |lns
11.479              |11.479              |806.475             |lns
11.436              |11.436              |856.481             |lns
11.425              |11.425              |906.490             |lns
11.425              |11.425              |956.570             |random
total time : 1000.2923736572266
