/media/sunyu/OS1/suanli/collectionunzip/anonymous_75
obj                 |bestobj             |time                |
264403.664          |264403.664          |50.554              |INIT
223772.469          |223772.469          |100.730             |KS2
215376.132          |215376.132          |150.888             |KS2
206361.700          |206361.700          |201.128             |lns
199099.230          |199099.230          |251.272             |lns
197583.371          |197583.371          |301.417             |lns
197583.362          |197583.362          |351.563             |lns
197390.660          |197390.660          |401.708             |lns
190914.779          |190914.779          |502.020             |lns
178609.085          |178609.085          |552.152             |lns
178016.374          |178016.374          |602.284             |lns
178016.364          |178016.364          |652.418             |lns
178016.354          |178016.354          |702.551             |lns
178016.344          |178016.344          |752.690             |lns
178016.342          |178016.342          |853.004             |lns
177785.452          |177785.452          |903.126             |lns
177486.537          |177486.537          |1000.114            |lns
total time : 1000.1148824691772
