/media/sunyu/OS1/suanli/collectionunzip/bppc6-06
obj                 |bestobj             |time                |
656.000             |656.000             |0.091               |KS1
489.000             |489.000             |0.172               |KS2
220.000             |220.000             |50.202              |KS2
219.000             |219.000             |150.959             |lns2
217.000             |217.000             |201.028             |lns
215.000             |215.000             |251.052             |lns
213.000             |213.000             |962.858             |random
total time : 999.7741096019745
