/media/sunyu/OS1/suanli/collectionunzip/item_placement_9985
obj                 |bestobj             |time                |
90.938              |90.938              |50.005              |init
15.347              |15.347              |100.090             |KS2
15.347              |15.347              |150.159             |KS2
14.553              |14.553              |250.378             |lns
14.378              |14.378              |300.461             |lns
14.354              |14.354              |400.581             |lns
14.076              |14.076              |450.641             |lns
13.930              |13.930              |500.705             |lns
13.786              |13.786              |550.764             |lns
13.786              |13.786              |604.501             |random
13.753              |13.753              |704.529             |lns
13.716              |13.716              |754.568             |lns
13.696              |13.696              |856.220             |lns2
13.383              |13.383              |960.111             |lns2
13.365              |13.365              |999.973             |lns
total time : 999.9728021621704
