/media/sunyu/OS1/suanli/collectionunzip/anonymous_5
obj                 |bestobj             |time                |
706460.317          |706460.317          |50.585              |INIT
575719.042          |575719.042          |100.738             |KS2
466386.249          |466386.249          |150.882             |KS2
450381.795          |450381.795          |201.010             |KS2
450381.795          |450381.795          |201.254             |crossover
400788.457          |400788.457          |251.455             |lns
400786.881          |400786.881          |301.576             |lns
388993.335          |388993.335          |401.825             |lns
375724.869          |375724.869          |451.936             |lns
375324.507          |375324.507          |502.047             |lns
350704.388          |350704.388          |552.157             |lns
350364.318          |350364.318          |602.268             |lns
350355.068          |350355.068          |652.378             |lns
349412.827          |349412.827          |702.488             |lns
348707.846          |348707.846          |752.597             |lns
346932.666          |346932.666          |803.880             |lns
346881.878          |346881.878          |853.977             |lns
346632.074          |346632.074          |904.076             |lns
346502.752          |346502.752          |954.173             |lns
346153.336          |346153.336          |1000.074            |lns
total time : 1000.0744228363037
