/media/sunyu/OS1/suanli/collectionunzip/mad
obj                 |bestobj             |time                |
1.398               |1.398               |0.068               |init
0.071               |0.071               |50.072              |KS2
0.035               |0.035               |100.084             |KS2
0.029               |0.029               |115.339             |lns2
0.029               |0.029               |118.667             |random
0.029               |0.029               |119.453             |random
0.029               |0.029               |545.888             |random
0.029               |0.029               |785.717             |random
total time : 999.9927659034729
