/media/sunyu/OS1/suanli/collectionunzip/item_placement_9995
obj                 |bestobj             |time                |
23.737              |23.737              |50.017              |INIT
23.296              |23.296              |100.089             |KS2
22.144              |22.144              |150.183             |KS2
21.867              |21.867              |200.332             |lns
21.833              |21.833              |250.418             |lns
19.868              |19.868              |350.502             |lns
19.828              |19.828              |400.509             |lns
19.714              |19.714              |450.516             |lns
19.702              |19.702              |500.524             |lns
19.700              |19.700              |700.610             |lns2
19.700              |19.700              |921.749             |random
total time : 1000.1987950801849
