/media/sunyu/OS1/suanli/collectionunzip/item_placement_9934
obj                 |bestobj             |time                |
16.883              |16.883              |50.005              |init
15.475              |15.475              |100.097             |KS2
15.386              |15.386              |150.160             |KS2
15.385              |15.385              |300.392             |lns2
15.356              |15.356              |460.994             |lns2
14.778              |14.778              |711.234             |lns
14.175              |14.175              |761.294             |lns
13.492              |13.492              |811.336             |lns
13.492              |13.492              |961.396             |random
total time : 1000.2742195129395
