/media/sunyu/OS1/suanli/collectionunzip/item_placement_9987
obj                 |bestobj             |time                |
32.995              |32.995              |50.005              |init
28.003              |28.003              |100.063             |KS2
26.566              |26.566              |150.141             |KS2
26.220              |26.220              |200.278             |lns
26.199              |26.199              |250.348             |lns
26.066              |26.066              |300.419             |lns
25.987              |25.987              |350.482             |lns
25.962              |25.962              |400.546             |lns
25.895              |25.895              |450.601             |lns
25.844              |25.844              |561.862             |lns2
25.827              |25.827              |761.979             |lns2
25.805              |25.805              |964.005             |lns
total time : 1000.3292315006256
