/media/sunyu/OS1/suanli/collectionunzip/anonymous_45
obj                 |bestobj             |time                |
1077191.717         |1077191.717         |156.853             |INIT
999188.055          |999188.055          |157.056             |KS2
999149.851          |999149.851          |157.247             |KS2
999060.403          |999060.403          |157.439             |KS2
984040.061          |984040.061          |207.752             |KS2
982110.215          |982110.215          |207.970             |KS2
982110.215          |982110.215          |208.212             |crossover
979524.291          |979524.291          |316.991             |lns
979524.291          |979524.291          |453.103             |random
974724.852          |974724.852          |468.720             |lns
959186.876          |959186.876          |612.712             |random
941519.826          |941519.826          |778.981             |lns
929594.938          |929594.938          |819.106             |lns
929594.938          |929594.938          |842.855             |random
920301.095          |920301.095          |942.967             |lns
920260.558          |920260.558          |1000.624            |random
total time : 1000.6251044273376
