/media/sunyu/OS1/suanli/collectionunzip/item_placement_9976
obj                 |bestobj             |time                |
22.225              |22.225              |50.042              |INIT
21.864              |21.864              |58.948              |lns
21.655              |21.655              |59.902              |lns
21.286              |21.286              |60.095              |random
18.741              |18.741              |62.248              |random
16.954              |16.954              |70.022              |random
16.585              |16.585              |79.133              |random
15.235              |15.235              |84.739              |random
15.235              |15.235              |89.213              |random
14.670              |14.670              |121.770             |random
14.670              |14.670              |127.205             |random
14.577              |14.577              |151.622             |random
14.408              |14.408              |165.722             |random
14.408              |14.408              |170.200             |random
14.367              |14.367              |707.255             |random
14.279              |14.279              |714.394             |lns
14.279              |14.279              |719.487             |random
total time : 1000.0042715072632
