/media/sunyu/OS1/suanli/collectionunzip/anonymous_61
obj                 |bestobj             |time                |
336907.352          |336907.352          |69.774              |INIT
275378.803          |275378.803          |83.721              |KS2
273228.889          |273228.889          |105.493             |KS2
268663.053          |268663.053          |135.811             |KS2
268663.043          |268663.043          |160.490             |KS2
268663.033          |268663.033          |211.327             |KS2
260493.347          |260493.347          |251.173             |random
258089.007          |258089.007          |321.322             |lns
258085.387          |258085.387          |337.541             |random
257379.216          |257379.216          |442.659             |lns
248466.168          |248466.168          |542.769             |lns
248235.499          |248235.499          |612.262             |random
247541.106          |247541.106          |713.531             |random
242432.712          |242432.712          |833.412             |lns
242296.173          |242296.173          |876.598             |random
242296.173          |242296.173          |995.771             |random
total time : 1000.2661933898926
