/media/sunyu/OS1/suanli/collectionunzip/SET3_22
obj                 |bestobj             |time                |
3407302.808         |3407302.808         |0.207               |INIT
461780.549          |461780.549          |50.232              |KS2
385629.065          |385629.065          |100.252             |KS2
347077.671          |347077.671          |182.750             |KS2
322444.779          |322444.779          |206.316             |lns
320853.327          |320853.327          |208.760             |lns
320833.464          |320833.464          |210.192             |lns
319242.181          |319242.181          |212.566             |random
319242.171          |319242.171          |215.462             |lns
300621.442          |300621.442          |274.183             |lns
297329.261          |297329.261          |331.253             |lns
295012.189          |295012.189          |333.232             |random
294282.513          |294282.513          |376.857             |lns
290952.148          |290952.148          |393.361             |lns
289719.367          |289719.367          |405.984             |random
285235.402          |285235.402          |506.001             |lns
284539.081          |284539.081          |606.230             |random
284406.274          |284406.274          |628.864             |random
284104.993          |284104.993          |732.362             |random
284076.264          |284076.264          |747.740             |random
284076.264          |284076.264          |810.387             |random
284076.044          |284076.044          |901.879             |random
284054.333          |284054.333          |955.940             |random
284010.130          |284010.130          |990.890             |random
total time : 1000.1217288970947
