/media/sunyu/OS1/suanli/collectionunzip/item_placement_9934
obj                 |bestobj             |time                |
34.415              |34.415              |50.041              |INIT
31.764              |31.764              |58.225              |KS2
31.407              |31.407              |64.199              |KS2
27.918              |27.918              |79.462              |KS2
27.366              |27.366              |80.357              |random
25.271              |25.271              |84.238              |lns
21.984              |21.984              |87.268              |lns
21.503              |21.503              |90.516              |lns
20.037              |20.037              |93.710              |lns
20.037              |20.037              |96.998              |random
19.657              |19.657              |102.589             |random
19.269              |19.269              |109.916             |lns
19.062              |19.062              |116.906             |random
18.219              |18.219              |135.553             |random
17.935              |17.935              |143.502             |lns
17.924              |17.924              |454.691             |random
17.922              |17.922              |595.031             |random
total time : 1000.0081760883331
