/media/sunyu/OS1/suanli/collectionunzip/item_placement_9904
obj                 |bestobj             |time                |
32.680              |32.680              |50.049              |INIT
20.074              |20.074              |54.227              |KS2
20.074              |20.074              |64.503              |random
18.300              |18.300              |68.501              |random
17.865              |17.865              |82.044              |random
17.747              |17.747              |105.870             |random
17.668              |17.668              |210.596             |random
17.535              |17.535              |246.706             |random
16.888              |16.888              |264.877             |random
16.025              |16.025              |276.197             |random
14.739              |14.739              |285.354             |random
12.541              |12.541              |296.405             |random
12.480              |12.480              |347.314             |random
12.480              |12.480              |351.112             |random
12.280              |12.280              |410.071             |random
12.069              |12.069              |416.838             |random
total time : 1000.0041306018829
