/media/sunyu/OS1/suanli/collectionunzip/anonymous_91
obj                 |bestobj             |time                |
13332.700           |13332.700           |62.014              |KS1
13303.870           |13303.870           |64.466              |KS2
13264.450           |13264.450           |85.993              |KS2
13264.450           |13264.450           |87.082              |KS2
13264.410           |13264.410           |90.330              |random
13264.390           |13264.390           |119.003             |lns
13264.290           |13264.290           |137.702             |lns
13248.450           |13248.450           |153.834             |random
13237.687           |13237.687           |187.281             |random
13237.527           |13237.527           |218.615             |lns
13235.120           |13235.120           |265.118             |random
13235.040           |13235.040           |283.506             |lns
13235.040           |13235.040           |294.743             |random
13235.040           |13235.040           |654.931             |random
13235.040           |13235.040           |900.812             |random
total time : 1000.0070233345032
