/media/sunyu/OS1/suanli/collectionunzip/item_placement_9947
obj                 |bestobj             |time                |
19.484              |19.484              |50.048              |INIT
18.519              |18.519              |54.852              |KS2
17.173              |17.173              |73.793              |random
15.746              |15.746              |81.121              |lns
15.205              |15.205              |90.078              |random
14.965              |14.965              |108.251             |random
14.690              |14.690              |115.538             |random
14.672              |14.672              |141.874             |random
14.657              |14.657              |164.205             |random
14.642              |14.642              |187.009             |random
13.823              |13.823              |235.661             |random
13.281              |13.281              |241.937             |random
13.109              |13.109              |375.604             |random
13.074              |13.074              |386.972             |random
11.499              |11.499              |401.174             |random
total time : 1000.0063638687134
