/media/sunyu/OS1/suanli/collectionunzip/item_placement_9910
obj                 |bestobj             |time                |
20.972              |20.972              |50.049              |INIT
18.882              |18.882              |54.086              |KS2
16.588              |16.588              |57.925              |KS2
14.839              |14.839              |85.380              |random
14.549              |14.549              |93.372              |lns
12.303              |12.303              |100.228             |lns
12.162              |12.162              |107.589             |random
12.064              |12.064              |128.849             |random
12.009              |12.009              |139.742             |random
10.104              |10.104              |154.278             |random
9.612               |9.612               |171.239             |random
8.933               |8.933               |194.011             |random
8.933               |8.933               |542.554             |random
8.846               |8.846               |948.419             |random
8.373               |8.373               |963.016             |random
8.373               |8.373               |999.912             |random
total time : 1000.1120982170105
