/media/sunyu/OS1/suanli/collectionunzip/anonymous_15
obj                 |bestobj             |time                |
9916.880            |9916.880            |161.991             |KS1
9875.480            |9875.480            |162.238             |KS2
9875.380            |9875.380            |172.313             |KS2
9856.445            |9856.445            |182.364             |KS2
9854.900            |9854.900            |188.159             |lns
9854.900            |9854.900            |189.658             |random
9819.807            |9819.807            |192.820             |lns
9817.077            |9817.077            |197.561             |random
9816.987            |9816.987            |216.101             |lns
9816.927            |9816.927            |232.345             |lns
9775.707            |9775.707            |239.895             |random
9765.221            |9765.221            |261.069             |random
9760.061            |9760.061            |283.014             |lns
9759.911            |9759.911            |331.815             |lns
9759.911            |9759.911            |341.722             |random
9755.221            |9755.221            |367.906             |random
9755.211            |9755.211            |383.489             |lns
9754.931            |9754.931            |440.136             |lns
9754.911            |9754.911            |456.754             |lns
9753.640            |9753.640            |503.186             |lns
9753.580            |9753.580            |527.677             |lns
9689.400            |9689.400            |578.618             |random
9689.160            |9689.160            |613.239             |lns
total time : 1000.0068516731262
