/media/sunyu/OS1/suanli/collectionunzip/SET4_10
obj                 |bestobj             |time                |
3192431.653         |3192431.653         |0.136               |INIT
137836.952          |137836.952          |50.160              |KS2
137064.130          |137064.130          |100.179             |KS2
128290.689          |128290.689          |150.201             |KS2
90004.364           |90004.364           |216.969             |KS2
85169.795           |85169.795           |266.990             |KS2
84313.032           |84313.032           |274.066             |crossover
83223.282           |83223.282           |282.021             |lns
83154.007           |83154.007           |285.784             |random
82536.915           |82536.915           |291.974             |lns
82296.029           |82296.029           |295.381             |random
74128.826           |74128.826           |355.730             |lns
71267.338           |71267.338           |425.031             |lns
69100.998           |69100.998           |467.993             |random
67832.504           |67832.504           |568.014             |lns
66552.474           |66552.474           |671.416             |random
66206.055           |66206.055           |687.828             |random
65306.751           |65306.751           |788.654             |random
63112.681           |63112.681           |856.656             |random
61834.255           |61834.255           |957.619             |random
60892.790           |60892.790           |972.337             |random
total time : 1000.1219520568848
