/media/sunyu/OS1/suanli/collectionunzip/n3709
obj                 |bestobj             |time                |
1318030.000         |1318030.000         |50.222              |INIT
1307936.000         |1307936.000         |100.292             |KS2
1305653.000         |1305653.000         |150.339             |KS2
1304730.000         |1304730.000         |359.894             |lns
1303979.000         |1303979.000         |461.658             |random
1301934.000         |1301934.000         |548.507             |lns
1300577.000         |1300577.000         |693.397             |random
total time : 1000.0544128417969
