/media/sunyu/OS1/suanli/collectionunzip/anonymous_75
obj                 |bestobj             |time                |
675645.527          |675645.527          |94.020              |INIT
290387.987          |290387.987          |144.180             |KS2
249857.023          |249857.023          |194.315             |KS2
226480.020          |226480.020          |244.469             |KS2
221044.046          |221044.046          |294.604             |KS2
215718.400          |215718.400          |368.835             |KS2
213567.642          |213567.642          |404.654             |random
212065.663          |212065.663          |504.827             |lns
210649.456          |210649.456          |698.957             |random
210002.066          |210002.066          |799.097             |lns
209195.771          |209195.771          |983.345             |lns
209195.771          |209195.771          |1000.661            |random
total time : 1000.6620135307312
