/media/sunyu/OS1/suanli/collectionunzip/item_placement_9982
obj                 |bestobj             |time                |
24.857              |24.857              |50.048              |INIT
24.691              |24.691              |56.685              |random
22.534              |22.534              |59.796              |lns
21.315              |21.315              |71.720              |random
20.114              |20.114              |79.329              |random
20.114              |20.114              |154.483             |random
20.110              |20.110              |310.234             |random
20.110              |20.110              |319.638             |random
20.085              |20.085              |460.216             |random
19.814              |19.814              |468.089             |random
19.737              |19.737              |472.691             |random
19.277              |19.277              |485.896             |random
18.445              |18.445              |505.881             |random
18.445              |18.445              |526.031             |random
18.282              |18.282              |875.618             |random
17.925              |17.925              |888.722             |random
17.914              |17.914              |902.006             |random
17.799              |17.799              |962.541             |random
total time : 1000.0068967342377
