/media/sunyu/OS1/suanli/collectionunzip/SET3_05
obj                 |bestobj             |time                |
3156671.124         |3156671.124         |0.135               |INIT
465316.343          |465316.343          |50.160              |KS2
391899.093          |391899.093          |123.064             |KS2
341885.550          |341885.550          |173.075             |KS2
317799.482          |317799.482          |223.096             |KS2
305155.244          |305155.244          |273.118             |KS2
304801.544          |304801.544          |319.681             |lns
302451.513          |302451.513          |322.011             |random
275835.423          |275835.423          |422.032             |lns
271556.184          |271556.184          |433.363             |random
248823.507          |248823.507          |533.752             |lns
248819.588          |248819.588          |577.947             |random
248511.002          |248511.002          |604.327             |random
248412.211          |248412.211          |625.857             |random
248412.201          |248412.201          |658.406             |random
244487.596          |244487.596          |697.083             |random
242429.981          |242429.981          |797.103             |lns
242429.951          |242429.951          |901.696             |random
total time : 1000.1343500614166
