/media/sunyu/OS1/suanli/collectionunzip/item_placement_9995
obj                 |bestobj             |time                |
36.594              |36.594              |50.041              |INIT
29.244              |29.244              |69.950              |random
27.822              |27.822              |81.013              |random
27.161              |27.161              |88.459              |lns
26.443              |26.443              |97.498              |random
25.798              |25.798              |108.900             |random
25.422              |25.422              |133.977             |random
25.389              |25.389              |145.706             |random
25.170              |25.170              |158.829             |random
24.599              |24.599              |180.394             |random
24.599              |24.599              |319.489             |random
24.543              |24.543              |348.956             |random
24.220              |24.220              |356.234             |random
23.967              |23.967              |369.319             |random
23.627              |23.627              |646.427             |random
23.089              |23.089              |702.397             |random
23.076              |23.076              |723.584             |random
23.063              |23.063              |734.065             |random
22.899              |22.899              |743.992             |random
22.726              |22.726              |907.564             |random
22.547              |22.547              |921.898             |random
22.406              |22.406              |937.364             |random
total time : 1000.0046010017395
