/media/sunyu/OS1/suanli/collectionunzip/item_placement_9935
obj                 |bestobj             |time                |
21.335              |21.335              |50.044              |INIT
20.062              |20.062              |57.720              |KS2
18.314              |18.314              |65.888              |KS2
18.314              |18.314              |68.044              |random
15.604              |15.604              |73.869              |random
14.948              |14.948              |79.794              |random
14.677              |14.677              |88.060              |random
13.030              |13.030              |112.039             |random
12.722              |12.722              |117.046             |random
12.493              |12.493              |139.801             |random
10.577              |10.577              |147.708             |random
9.958               |9.958               |155.891             |random
9.958               |9.958               |162.417             |random
9.937               |9.937               |200.249             |random
9.798               |9.798               |339.342             |random
9.788               |9.788               |801.631             |random
9.788               |9.788               |810.305             |random
9.697               |9.697               |858.952             |random
9.293               |9.293               |999.823             |random
total time : 1000.1132328510284
