/media/sunyu/OS1/suanli/collectionunzip/item_placement_9901
obj                 |bestobj             |time                |
17.638              |17.638              |50.041              |INIT
16.875              |16.875              |342.449             |random
16.621              |16.621              |366.413             |random
16.306              |16.306              |373.917             |random
16.295              |16.295              |593.403             |random
16.292              |16.292              |609.627             |random
15.263              |15.263              |692.116             |random
15.060              |15.060              |764.744             |random
14.957              |14.957              |775.094             |random
14.949              |14.949              |791.856             |random
14.949              |14.949              |828.122             |random
14.737              |14.737              |846.652             |random
14.737              |14.737              |930.293             |random
14.658              |14.658              |976.946             |random
total time : 1000.0050642490387
