/media/sunyu/OS1/suanli/collectionunzip/item_placement_9992
obj                 |bestobj             |time                |
19.112              |19.112              |50.036              |INIT
19.080              |19.080              |60.865              |random
18.086              |18.086              |65.825              |random
14.595              |14.595              |72.077              |random
14.088              |14.088              |81.214              |random
13.809              |13.809              |86.748              |random
13.018              |13.018              |93.895              |random
11.645              |11.645              |101.079             |random
11.617              |11.617              |105.944             |random
10.422              |10.422              |113.088             |random
9.840               |9.840               |123.381             |random
9.839               |9.839               |723.052             |random
9.826               |9.826               |791.935             |random
8.552               |8.552               |809.114             |random
total time : 1000.0041468143463
