/media/sunyu/OS1/suanli/collectionunzip/item_placement_9980
obj                 |bestobj             |time                |
24.802              |24.802              |50.050              |INIT
17.396              |17.396              |58.488              |KS2
16.121              |16.121              |65.474              |KS2
14.377              |14.377              |71.915              |KS2
14.363              |14.363              |83.153              |random
14.363              |14.363              |87.618              |random
13.964              |13.964              |96.681              |random
12.839              |12.839              |107.659             |random
12.120              |12.120              |118.057             |lns
12.049              |12.049              |136.619             |random
12.047              |12.047              |147.544             |lns
12.037              |12.037              |153.409             |random
10.554              |10.554              |163.770             |random
9.894               |9.894               |203.217             |random
9.428               |9.428               |265.127             |random
9.361               |9.361               |277.067             |random
9.292               |9.292               |319.931             |random
8.994               |8.994               |333.842             |random
8.958               |8.958               |698.927             |random
8.713               |8.713               |758.744             |random
total time : 1000.0038011074066
