/media/sunyu/OS1/suanli/collectionunzip/ns1760995
obj                 |bestobj             |time                |
-135.584            |-135.584            |511.662             |KS1
-135.584            |-135.584            |513.024             |KS2
-222.404            |-222.404            |518.221             |KS2
-223.968            |-223.968            |523.880             |random
-226.087            |-226.087            |527.877             |lns
-228.856            |-228.856            |537.344             |random
-263.236            |-263.236            |565.571             |lns
-337.304            |-337.304            |666.852             |lns
total time : 1000.5273759365082
