/media/sunyu/OS1/suanli/collectionunzip/item_placement_9931
obj                 |bestobj             |time                |
25.111              |25.111              |50.039              |INIT
23.803              |23.803              |53.839              |KS2
21.602              |21.602              |61.740              |KS2
21.500              |21.500              |65.060              |KS2
19.437              |19.437              |75.048              |lns
19.437              |19.437              |77.077              |random
18.328              |18.328              |82.545              |lns
17.517              |17.517              |87.119              |lns
17.329              |17.329              |103.805             |random
17.271              |17.271              |112.628             |lns
16.710              |16.710              |120.090             |lns
16.612              |16.612              |127.317             |lns
15.964              |15.964              |131.895             |random
15.623              |15.623              |136.884             |random
15.378              |15.378              |146.461             |random
15.064              |15.064              |154.297             |lns
14.386              |14.386              |165.190             |random
14.202              |14.202              |181.041             |random
14.180              |14.180              |210.022             |random
14.180              |14.180              |539.629             |random
14.174              |14.174              |826.130             |random
total time : 1000.0051517486572
