/media/sunyu/OS1/suanli/collectionunzip/item_placement_9989
obj                 |bestobj             |time                |
22.948              |22.948              |50.042              |INIT
18.260              |18.260              |54.979              |KS2
15.938              |15.938              |62.101              |KS2
14.588              |14.588              |65.562              |KS2
14.577              |14.577              |78.959              |KS2
14.204              |14.204              |82.790              |random
14.182              |14.182              |91.883              |random
13.555              |13.555              |107.105             |random
13.321              |13.321              |113.129             |random
13.012              |13.012              |126.233             |random
13.012              |13.012              |129.353             |random
12.867              |12.867              |153.913             |random
12.763              |12.763              |171.921             |random
12.707              |12.707              |183.946             |random
12.707              |12.707              |194.385             |random
12.290              |12.290              |209.176             |random
12.290              |12.290              |411.333             |random
total time : 1000.0038986206055
