/media/sunyu/OS1/suanli/collectionunzip/item_placement_9957
obj                 |bestobj             |time                |
20.560              |20.560              |50.045              |INIT
16.209              |16.209              |56.834              |KS2
15.509              |15.509              |60.007              |KS2
15.047              |15.047              |65.054              |KS2
15.009              |15.009              |90.956              |random
14.638              |14.638              |110.457             |random
14.384              |14.384              |116.312             |lns
14.379              |14.379              |124.792             |lns
14.357              |14.357              |209.940             |random
13.471              |13.471              |231.012             |random
13.471              |13.471              |245.278             |random
13.460              |13.460              |272.839             |random
13.143              |13.143              |300.181             |random
13.143              |13.143              |306.249             |random
13.070              |13.070              |413.706             |random
13.051              |13.051              |425.515             |random
13.051              |13.051              |435.848             |random
total time : 1000.0083501338959
