/media/sunyu/OS1/suanli/collectionunzip/item_placement_9926
obj                 |bestobj             |time                |
24.519              |24.519              |50.053              |INIT
21.057              |21.057              |62.881              |lns
20.801              |20.801              |65.554              |lns
20.238              |20.238              |67.939              |lns
19.030              |19.030              |70.946              |random
18.557              |18.557              |77.722              |random
16.666              |16.666              |85.827              |random
16.601              |16.601              |93.745              |random
16.591              |16.591              |112.835             |random
15.113              |15.113              |122.225             |random
14.588              |14.588              |140.933             |random
14.472              |14.472              |182.929             |random
13.755              |13.755              |190.002             |random
13.755              |13.755              |204.470             |random
13.676              |13.676              |224.653             |random
13.665              |13.665              |233.282             |random
13.462              |13.462              |274.803             |random
13.345              |13.345              |547.164             |random
13.160              |13.160              |556.404             |random
13.038              |13.038              |596.182             |random
13.038              |13.038              |647.118             |random
13.023              |13.023              |723.249             |random
12.983              |12.983              |744.872             |random
12.929              |12.929              |784.923             |random
total time : 1000.0043580532074
