/media/sunyu/OS1/suanli/collectionunzip/item_placement_9983
obj                 |bestobj             |time                |
23.162              |23.162              |50.041              |INIT
20.981              |20.981              |55.092              |KS2
19.192              |19.192              |63.398              |KS2
17.673              |17.673              |69.516              |lns
17.633              |17.633              |71.885              |random
17.559              |17.559              |75.635              |lns
17.073              |17.073              |80.313              |random
16.699              |16.699              |86.052              |lns
14.732              |14.732              |97.562              |random
14.227              |14.227              |140.340             |random
14.170              |14.170              |156.390             |random
13.668              |13.668              |215.141             |random
13.453              |13.453              |230.145             |random
13.098              |13.098              |238.879             |random
12.802              |12.802              |247.081             |random
12.790              |12.790              |264.316             |random
12.427              |12.427              |293.819             |random
12.427              |12.427              |329.361             |random
12.422              |12.422              |814.893             |random
12.422              |12.422              |860.087             |random
total time : 1000.0044274330139
