/media/sunyu/OS1/suanli/collectionunzip/item_placement_9909
obj                 |bestobj             |time                |
24.735              |24.735              |50.042              |INIT
24.735              |24.735              |57.415              |random
20.261              |20.261              |120.626             |random
16.400              |16.400              |134.499             |random
16.400              |16.400              |150.539             |random
15.555              |15.555              |167.203             |random
15.447              |15.447              |200.371             |random
15.447              |15.447              |219.386             |random
15.108              |15.108              |246.041             |random
15.077              |15.077              |274.314             |random
15.077              |15.077              |476.242             |random
15.077              |15.077              |540.481             |random
14.812              |14.812              |950.646             |random
14.753              |14.753              |994.404             |random
total time : 1000.0075378417969
