/media/sunyu/OS1/suanli/collectionunzip/SET4_15
obj                 |bestobj             |time                |
3042304.426         |3042304.426         |0.141               |INIT
109310.897          |109310.897          |50.164              |KS2
101193.032          |101193.032          |100.186             |KS2
97579.684           |97579.684           |150.207             |KS2
88478.554           |88478.554           |200.220             |KS2
48682.419           |48682.419           |250.245             |KS2
40603.915           |40603.915           |300.264             |KS2
38625.135           |38625.135           |309.659             |lns
37043.495           |37043.495           |312.112             |random
35414.645           |35414.645           |314.520             |lns
34432.936           |34432.936           |315.912             |random
34284.529           |34284.529           |389.590             |random
27568.139           |27568.139           |489.611             |lns
27099.954           |27099.954           |589.633             |lns
26796.464           |26796.464           |599.941             |random
26520.881           |26520.881           |701.320             |random
26436.348           |26436.348           |776.289             |random
26293.762           |26293.762           |837.575             |random
25994.089           |25994.089           |895.689             |random
25889.879           |25889.879           |991.842             |random
total time : 1000.1309545040131
