/media/sunyu/OS1/suanli/collectionunzip/item_placement_9986
obj                 |bestobj             |time                |
25.175              |25.175              |50.045              |INIT
19.989              |19.989              |53.951              |KS2
15.707              |15.707              |61.027              |KS2
15.352              |15.352              |71.670              |random
14.925              |14.925              |85.481              |random
14.553              |14.553              |95.310              |random
13.755              |13.755              |111.773             |random
13.272              |13.272              |119.571             |lns
12.604              |12.604              |140.293             |random
12.593              |12.593              |199.365             |random
11.692              |11.692              |276.021             |random
11.692              |11.692              |291.017             |random
11.049              |11.049              |798.685             |random
10.798              |10.798              |984.577             |random
total time : 1000.0058357715607
