/media/sunyu/OS1/suanli/collectionunzip/SET4_11
obj                 |bestobj             |time                |
2873112.864         |2873112.864         |0.138               |INIT
93229.813           |93229.813           |50.162              |KS2
67671.498           |67671.498           |100.185             |KS2
42497.780           |42497.780           |183.592             |lns
42068.411           |42068.411           |186.435             |lns
37070.146           |37070.146           |190.234             |random
36010.286           |36010.286           |193.206             |lns
34631.253           |34631.253           |233.953             |random
34546.921           |34546.921           |237.770             |lns
34499.104           |34499.104           |240.091             |random
34217.511           |34217.511           |318.760             |lns
33787.859           |33787.859           |369.641             |random
31238.306           |31238.306           |469.919             |lns
31184.118           |31184.118           |515.684             |random
31044.476           |31044.476           |616.722             |random
31044.476           |31044.476           |717.782             |random
31018.125           |31018.125           |792.090             |random
31018.125           |31018.125           |867.461             |random
31018.115           |31018.115           |976.488             |random
total time : 1000.12988114357
