/media/sunyu/OS1/suanli/collectionunzip/SET3_11
obj                 |bestobj             |time                |
2873112.864         |2873112.864         |0.317               |INIT
351143.655          |351143.655          |50.340              |KS2
218835.615          |218835.615          |100.362             |KS2
214556.230          |214556.230          |150.382             |KS2
201026.403          |201026.403          |250.422             |KS2
199939.057          |199939.057          |270.546             |crossover
182729.753          |182729.753          |288.103             |lns
176977.328          |176977.328          |291.355             |random
174932.379          |174932.379          |377.842             |random
156510.101          |156510.101          |478.185             |lns
156280.062          |156280.062          |582.985             |random
154833.489          |154833.489          |683.006             |lns
153375.415          |153375.415          |786.948             |random
149747.630          |149747.630          |807.693             |random
148740.380          |148740.380          |829.889             |random
145681.362          |145681.362          |858.201             |random
145566.152          |145566.152          |878.460             |random
145566.132          |145566.132          |974.466             |random
total time : 1000.0081105232239
