/media/sunyu/OS1/suanli/collectionunzip/item_placement_9911
obj                 |bestobj             |time                |
22.291              |22.291              |50.307              |INIT
20.342              |20.342              |53.472              |KS2
17.986              |17.986              |58.147              |KS2
17.221              |17.221              |75.366              |KS2
17.114              |17.114              |78.845              |random
16.732              |16.732              |91.182              |random
16.541              |16.541              |152.192             |random
16.192              |16.192              |181.521             |random
16.138              |16.138              |188.077             |lns
16.093              |16.093              |233.234             |random
16.080              |16.080              |241.679             |random
14.983              |14.983              |262.879             |random
14.983              |14.983              |272.274             |random
total time : 1000.010125875473
