/media/sunyu/OS1/suanli/collectionunzip/item_placement_9958
obj                 |bestobj             |time                |
32.374              |32.374              |50.148              |INIT
31.634              |31.634              |52.490              |KS2
29.304              |29.304              |55.844              |KS2
29.304              |29.304              |60.652              |random
29.182              |29.182              |63.366              |random
25.801              |25.801              |71.553              |random
23.400              |23.400              |79.009              |random
22.812              |22.812              |90.297              |lns
19.718              |19.718              |96.490              |random
18.545              |18.545              |106.050             |random
18.298              |18.298              |115.220             |random
18.051              |18.051              |129.251             |random
16.855              |16.855              |134.666             |random
15.911              |15.911              |143.129             |random
15.911              |15.911              |146.964             |random
total time : 1000.0041534900665
