/media/sunyu/OS1/suanli/collectionunzip/item_placement_9907
obj                 |bestobj             |time                |
25.087              |25.087              |50.042              |INIT
20.054              |20.054              |56.399              |KS2
16.483              |16.483              |61.054              |KS2
16.087              |16.087              |98.485              |random
16.076              |16.076              |119.083             |random
15.979              |15.979              |128.772             |random
15.801              |15.801              |137.427             |lns
14.054              |14.054              |144.813             |random
13.912              |13.912              |161.914             |random
13.673              |13.673              |172.559             |random
12.556              |12.556              |192.735             |random
12.554              |12.554              |207.629             |random
12.547              |12.547              |260.845             |random
11.908              |11.908              |312.270             |random
11.908              |11.908              |340.593             |random
11.083              |11.083              |385.120             |random
11.064              |11.064              |468.895             |random
10.125              |10.125              |487.170             |random
10.125              |10.125              |766.983             |random
total time : 1000.0036599636078
