/media/sunyu/OS1/suanli/collectionunzip/item_placement_9948
obj                 |bestobj             |time                |
25.767              |25.767              |50.054              |INIT
25.454              |25.454              |54.514              |KS2
24.291              |24.291              |57.959              |KS2
23.840              |23.840              |74.025              |random
21.455              |21.455              |94.555              |random
18.418              |18.418              |102.367             |lns
18.179              |18.179              |110.000             |random
17.211              |17.211              |116.288             |lns
16.306              |16.306              |123.481             |lns
15.630              |15.630              |134.971             |random
15.446              |15.446              |143.106             |lns
15.305              |15.305              |153.319             |random
15.305              |15.305              |165.966             |random
15.305              |15.305              |175.934             |random
15.005              |15.005              |694.273             |random
15.005              |15.005              |733.398             |random
total time : 1000.1048464775085
