/media/sunyu/OS1/suanli/collectionunzip/item_placement_9968
obj                 |bestobj             |time                |
29.003              |29.003              |50.039              |INIT
26.306              |26.306              |57.545              |random
24.297              |24.297              |66.273              |random
22.964              |22.964              |75.202              |random
22.244              |22.244              |85.552              |random
21.789              |21.789              |93.830              |random
21.719              |21.719              |99.160              |random
21.003              |21.003              |107.854             |random
21.002              |21.002              |119.685             |random
20.042              |20.042              |128.318             |random
17.770              |17.770              |138.216             |lns
17.770              |17.770              |143.676             |random
17.761              |17.761              |164.143             |random
17.761              |17.761              |185.127             |random
17.761              |17.761              |233.068             |random
17.756              |17.756              |279.778             |random
17.756              |17.756              |470.562             |random
17.446              |17.446              |818.185             |random
17.097              |17.097              |823.248             |random
16.880              |16.880              |835.751             |random
16.713              |16.713              |847.970             |random
16.700              |16.700              |873.672             |random
total time : 1000.0061731338501
