/media/sunyu/OS1/suanli/collectionunzip/item_placement_9998
obj                 |bestobj             |time                |
27.827              |27.827              |50.049              |INIT
24.795              |24.795              |53.495              |KS2
24.795              |24.795              |73.524              |random
23.589              |23.589              |79.148              |random
23.304              |23.304              |86.119              |random
22.788              |22.788              |91.626              |lns
22.769              |22.769              |101.203             |random
20.363              |20.363              |113.675             |random
19.734              |19.734              |120.392             |random
19.168              |19.168              |142.961             |random
18.691              |18.691              |189.968             |random
18.671              |18.671              |219.029             |random
18.645              |18.645              |264.019             |random
18.517              |18.517              |270.090             |random
18.499              |18.499              |349.813             |random
18.302              |18.302              |377.243             |random
18.302              |18.302              |449.440             |random
total time : 1000.0048551559448
