/media/sunyu/OS1/suanli/collectionunzip/item_placement_9973
obj                 |bestobj             |time                |
20.351              |20.351              |50.041              |INIT
19.329              |19.329              |57.495              |random
18.229              |18.229              |60.313              |lns
17.481              |17.481              |68.020              |random
17.001              |17.001              |73.838              |random
16.981              |16.981              |82.224              |lns
15.680              |15.680              |91.193              |lns
15.622              |15.622              |101.362             |random
14.959              |14.959              |106.337             |random
14.959              |14.959              |184.694             |random
14.959              |14.959              |369.114             |random
14.959              |14.959              |377.115             |random
14.959              |14.959              |480.067             |random
14.958              |14.958              |710.965             |random
14.958              |14.958              |716.989             |random
total time : 1000.0061593055725
