/media/sunyu/OS1/suanli/collectionunzip/anonymous_36
obj                 |bestobj             |time                |
1131862.912         |1131862.912         |78.929              |INIT
984651.665          |984651.665          |79.042              |KS2
943505.904          |943505.904          |79.148              |KS2
838739.924          |838739.924          |79.293              |KS2
734852.244          |734852.244          |79.441              |KS2
574951.881          |574951.881          |129.500             |KS2
560704.966          |560704.966          |130.042             |KS2
353655.134          |353655.134          |251.725             |lns
353655.134          |353655.134          |286.121             |random
353655.134          |353655.134          |333.695             |random
353655.134          |353655.134          |382.316             |random
352522.060          |352522.060          |501.954             |lns
352522.060          |352522.060          |602.682             |random
352522.060          |352522.060          |702.844             |random
352522.060          |352522.060          |827.043             |random
352522.060          |352522.060          |919.812             |random
total time : 1000.1328041553497
