/media/sunyu/OS1/suanli/collectionunzip/SET4_20
obj                 |bestobj             |time                |
2912399.526         |2912399.526         |0.143               |INIT
131485.577          |131485.577          |50.166              |KS2
101837.773          |101837.773          |100.188             |KS2
67693.978           |67693.978           |250.245             |KS2
51286.662           |51286.662           |300.266             |KS2
50022.223           |50022.223           |311.363             |crossover
46650.255           |46650.255           |316.367             |lns
46459.165           |46459.165           |317.701             |lns
46218.101           |46218.101           |321.646             |random
46108.531           |46108.531           |401.303             |random
41201.154           |41201.154           |501.326             |lns
41201.154           |41201.154           |565.786             |random
41201.154           |41201.154           |668.123             |random
41141.409           |41141.409           |796.827             |random
41107.625           |41107.625           |890.606             |random
40675.507           |40675.507           |992.719             |random
total time : 1000.1239278316498
