/media/sunyu/OS1/suanli/collectionunzip/item_placement_9970
obj                 |bestobj             |time                |
38.553              |38.553              |50.040              |INIT
29.022              |29.022              |53.324              |KS2
26.193              |26.193              |57.890              |KS2
25.672              |25.672              |61.449              |KS2
24.274              |24.274              |73.477              |crossover
24.274              |24.274              |74.665              |random
24.263              |24.263              |79.020              |lns
23.846              |23.846              |102.388             |random
22.723              |22.723              |148.904             |random
22.039              |22.039              |305.714             |random
21.928              |21.928              |329.796             |random
21.463              |21.463              |367.269             |random
21.327              |21.327              |386.107             |random
21.327              |21.327              |398.642             |random
20.735              |20.735              |424.861             |random
20.712              |20.712              |516.494             |random
20.496              |20.496              |540.624             |random
20.496              |20.496              |549.465             |random
20.264              |20.264              |568.457             |random
20.251              |20.251              |587.551             |random
20.029              |20.029              |598.129             |random
20.029              |20.029              |602.232             |random
19.638              |19.638              |884.610             |random
total time : 1000.0046787261963
