/media/sunyu/OS1/suanli/collectionunzip/SET4_04
obj                 |bestobj             |time                |
3139014.043         |3139014.043         |0.140               |INIT
168902.886          |168902.886          |50.163              |KS2
168642.038          |168642.038          |100.186             |KS2
164080.262          |164080.262          |150.207             |KS2
161214.476          |161214.476          |200.228             |KS2
95445.290           |95445.290           |250.250             |KS2
91788.522           |91788.522           |318.138             |crossover
88573.928           |88573.928           |322.033             |lns
87214.238           |87214.238           |323.854             |lns
87173.739           |87173.739           |326.373             |lns
85259.441           |85259.441           |327.317             |random
84721.741           |84721.741           |394.285             |random
84540.846           |84540.846           |395.883             |random
81397.772           |81397.772           |495.908             |lns
81215.321           |81215.321           |507.439             |random
81107.924           |81107.924           |608.539             |random
80959.406           |80959.406           |620.150             |random
80277.422           |80277.422           |685.438             |lns
79992.253           |79992.253           |792.825             |random
77143.454           |77143.454           |892.847             |lns
76097.295           |76097.295           |939.423             |random
total time : 1000.1312186717987
