/media/sunyu/OS1/suanli/collectionunzip/item_placement_9972
obj                 |bestobj             |time                |
26.619              |26.619              |50.047              |INIT
20.580              |20.580              |55.487              |KS2
19.792              |19.792              |60.307              |KS2
17.636              |17.636              |75.019              |KS2
17.621              |17.621              |75.167              |crossover
17.621              |17.621              |77.602              |random
17.562              |17.562              |85.584              |random
17.499              |17.499              |95.366              |random
17.112              |17.112              |102.479             |lns
16.866              |16.866              |115.294             |random
15.751              |15.751              |120.578             |random
15.330              |15.330              |127.529             |lns
15.092              |15.092              |157.482             |random
15.056              |15.056              |168.367             |random
14.917              |14.917              |180.282             |random
14.497              |14.497              |311.566             |random
14.497              |14.497              |333.130             |random
14.446              |14.446              |483.449             |random
14.212              |14.212              |562.027             |random
13.979              |13.979              |573.281             |random
13.237              |13.237              |591.067             |random
12.958              |12.958              |648.215             |random
12.490              |12.490              |708.228             |random
12.310              |12.310              |716.726             |lns
12.215              |12.215              |723.851             |random
total time : 1000.0042552947998
