/media/sunyu/OS1/suanli/collectionunzip/item_placement_9997
obj                 |bestobj             |time                |
26.955              |26.955              |50.043              |INIT
26.175              |26.175              |62.391              |random
23.394              |23.394              |70.041              |lns
20.700              |20.700              |75.469              |random
20.017              |20.017              |81.640              |lns
17.159              |17.159              |91.169              |random
17.048              |17.048              |105.805             |random
16.118              |16.118              |149.838             |random
16.034              |16.034              |159.357             |random
15.320              |15.320              |173.659             |random
15.129              |15.129              |187.228             |random
15.000              |15.000              |213.015             |random
14.867              |14.867              |295.905             |random
14.867              |14.867              |304.483             |random
14.766              |14.766              |339.303             |random
14.629              |14.629              |603.404             |random
14.590              |14.590              |631.651             |random
14.590              |14.590              |646.720             |random
total time : 1000.0039432048798
