/media/sunyu/OS1/suanli/collectionunzip/anonymous_44
obj                 |bestobj             |time                |
12275.150           |12275.150           |31.414              |KS1
12244.870           |12244.870           |38.184              |KS2
12230.140           |12230.140           |51.933              |KS2
12219.200           |12219.200           |72.245              |KS2
12219.200           |12219.200           |87.028              |KS2
12219.140           |12219.140           |92.138              |random
12219.060           |12219.060           |115.544             |random
12219.050           |12219.050           |162.379             |lns
12219.040           |12219.040           |215.924             |lns
12193.940           |12193.940           |230.279             |lns
12193.820           |12193.820           |250.300             |lns
12193.800           |12193.800           |277.985             |lns
12193.800           |12193.800           |327.341             |random
12193.800           |12193.800           |372.778             |random
12193.800           |12193.800           |410.074             |random
12193.800           |12193.800           |458.057             |random
12177.200           |12177.200           |493.664             |random
12177.200           |12177.200           |505.302             |random
12177.050           |12177.050           |545.406             |lns
12177.050           |12177.050           |707.273             |random
total time : 1000.005133152008
