/media/sunyu/OS1/suanli/collectionunzip/SET4_27
obj                 |bestobj             |time                |
3667525.260         |3667525.260         |0.168               |INIT
252323.524          |252323.524          |50.192              |KS2
242170.305          |242170.305          |100.216             |KS2
229359.834          |229359.834          |150.229             |KS2
172268.089          |172268.089          |216.764             |KS2
164699.555          |164699.555          |266.784             |KS2
163276.318          |163276.318          |286.727             |lns
163070.126          |163070.126          |289.124             |random
163042.191          |163042.191          |293.360             |lns
162981.407          |162981.407          |296.121             |random
158049.595          |158049.595          |306.370             |random
157886.314          |157886.314          |309.522             |lns
157329.465          |157329.465          |409.907             |lns
154919.722          |154919.722          |416.158             |random
154919.702          |154919.702          |522.705             |random
149409.570          |149409.570          |623.178             |lns
149110.192          |149110.192          |664.909             |random
148375.059          |148375.059          |765.310             |lns
148173.966          |148173.966          |854.289             |random
147930.258          |147930.258          |963.349             |random
total time : 1000.131961107254
