/media/sunyu/OS1/suanli/collectionunzip/SET4_07
obj                 |bestobj             |time                |
3083586.411         |3083586.411         |0.142               |INIT
140601.909          |140601.909          |50.166              |KS2
86085.992           |86085.992           |131.892             |KS2
76004.679           |76004.679           |181.913             |KS2
72961.102           |72961.102           |197.896             |lns
71252.936           |71252.936           |200.472             |lns
71228.987           |71228.987           |202.014             |random
71114.603           |71114.603           |203.797             |random
71114.603           |71114.603           |205.110             |random
69092.668           |69092.668           |214.963             |random
69067.478           |69067.478           |325.149             |random
68831.902           |68831.902           |432.190             |random
68687.769           |68687.769           |636.655             |random
68687.769           |68687.769           |737.633             |random
68539.641           |68539.641           |822.245             |random
total time : 1000.0077648162842
