/media/sunyu/OS1/suanli/collectionunzip/item_placement_9971
obj                 |bestobj             |time                |
19.970              |19.970              |50.038              |INIT
19.890              |19.890              |59.530              |random
19.876              |19.876              |65.532              |random
19.589              |19.589              |72.152              |random
18.893              |18.893              |98.608              |random
18.853              |18.853              |121.671             |random
18.296              |18.296              |138.561             |random
18.283              |18.283              |146.076             |lns
18.278              |18.278              |157.701             |random
15.425              |15.425              |184.481             |random
15.052              |15.052              |192.656             |random
14.809              |14.809              |201.187             |random
14.617              |14.617              |207.454             |random
14.147              |14.147              |223.032             |random
14.112              |14.112              |309.432             |random
13.316              |13.316              |321.055             |random
13.306              |13.306              |335.505             |random
13.306              |13.306              |342.281             |random
13.188              |13.188              |405.242             |random
13.188              |13.188              |415.592             |random
13.119              |13.119              |427.748             |random
13.119              |13.119              |884.045             |random
total time : 1000.0065875053406
